tile_zoom,tile_x,tile_y,fid,au_ID_concatenated,au_country,au_level1,au_level2,b_ADM1_PCODE,b_ADM2_PCODE,b_ADM1_ES,b_ADM2_ES,b_ADM1_PT,b_ADM2_PT,au_area_km2,au_population,au_invest_with_presence,au_no_info,grupo_EMC,grupo_EMBF,grupo_ELN,grupo_CDF_AGC,grupo_Seg_Marquetalia,grupo_Los_Lobos,grupo_Los_Choneros,grupo_CV,grupo_PCC,grupo_Others,total_grupos_presentes,grupos_detalle_ES,grupos_detalle_PT,grupos_detalle_EN
6,18,30,879,guaviare-miraflores,Colombia,Guaviare,Miraflores,CO95,CO95200,Guaviare,Miraflores,,,12791.11,7085,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Bloque Amazonas (Iván Mordisco),EMC: Bloque Amazonas (Iván Mordisco),EMC: Bloque Amazonas (Iván Mordisco)
6,18,30,888,guaviare-san_jose_del_guaviare,Colombia,Guaviare,San José del Guaviare,CO95,CO95001,Guaviare,San José del Guaviare,,,16741.18,54434,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,2,EMBF: Bloque Jorge Suarez Briceño (Calarcá) | EMC: Bloque Amazonas (Iván Mordisco),EMBF: Bloque Jorge Suarez Briceño (Calarcá) | EMC: Bloque Amazonas (Iván Mordisco),EMBF: Bloque Jorge Suarez Briceño (Calarcá) | EMC: Bloque Amazonas (Iván Mordisco)
6,18,30,1243,meta-acacias,Colombia,Meta,Acacías,CO50,CO50006,Meta,Acacías,,,1123.69,103943,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,1,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez
6,18,30,1403,meta-barranca_de_upia,Colombia,Meta,Barranca de Upía,CO50,CO50110,Meta,Barranca de Upía,,,403.67,7922,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,"Ejército Gaitanista de Colombia (EGC), frente de guerra Gonzalo Oquendo","Ejército Gaitanista de Colombia (EGC), frente de guerra Gonzalo Oquendo","Ejército Gaitanista de Colombia (EGC), Gonzalo Oquendo front"
6,18,30,1401,meta-cabuyaro,Colombia,Meta,Cabuyaro,CO50,CO50124,Meta,Cabuyaro,,,913.31,6963,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,"Ejército Gaitanista de Colombia (EGC), frente de guerra Gonzalo Oquendo","Ejército Gaitanista de Colombia (EGC), frente de guerra Gonzalo Oquendo","Ejército Gaitanista de Colombia (EGC), Gonzalo Oquendo front"
6,18,30,1408,meta-castilla_la_nueva,Colombia,Meta,Castilla la Nueva,CO50,CO50150,Meta,Castilla la Nueva,,,514.64,17622,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,30,1246,meta-cubarral,Colombia,Meta,Cubarral,CO50,CO50223,Meta,Cubarral,,,1157.86,7455,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,1,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez
6,18,30,1400,meta-cumaral,Colombia,Meta,Cumaral,CO50,CO50226,Meta,Cumaral,,,624.98,24710,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,30,1244,meta-el_castillo,Colombia,Meta,El Castillo,CO50,CO50251,Meta,El Castillo,,,568.21,8517,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,1,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez
6,18,30,1245,meta-el_dorado,Colombia,Meta,El Dorado,CO50,CO50270,Meta,El Dorado,,,117.34,4145,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,1,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez,EMBF: Frente Gaitán Gutiérrez
6,18,30,1253,meta-fuente_de_oro,Colombia,Meta,Fuente de Oro,CO50,CO50287,Meta,Fuente de Oro,,,570.95,12922,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,30,1254,meta-granada,Colombia,Meta,Granada,CO50,CO50313,Meta,Granada,,,348.3,74331,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,2,EMBF: Frente Gaitán Gutiérrez EMC: Frente Primero,EMBF: Frente Gaitán Gutiérrez EMC: Frente Primero,EMBF: Frente Gaitán Gutiérrez EMC: Frente Primero
6,18,30,885,meta-la_macarena,Colombia,Meta,La Macarena,CO50,CO50350,Meta,La Macarena,,,10839.02,29924,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,2,EMBF: Jorge Suárez Briceño (Calarcá) | EMC: Frente 10 (Martín Villa),EMBF: Jorge Suárez Briceño (Calarcá) | EMC: Frente 10 (Martín Villa),EMBF: Jorge Suárez Briceño (Calarcá) | EMC: Frente 10 (Martín Villa)
6,18,30,1255,meta-lejanias,Colombia,Meta,Lejanías,CO50,CO50400,Meta,Lejanías,,,815.42,12229,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,2,EMC: Frente 10 (Martín Villa) EMBF: Frente Gaitán Guttiérrez,EMC: Frente 10 (Martín Villa) EMBF: Frente Gaitán Guttiérrez,EMC: Frente 10 (Martín Villa) EMBF: Frente Gaitán Guttiérrez
6,18,30,1230,meta-mapiripan,Colombia,Meta,Mapiripán,CO50,CO50325,Meta,Mapiripán,,,11931.38,7301,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,1,EMBF: Jorge Suárez Briceño (Calarcá),EMBF: Jorge Suárez Briceño (Calarcá),EMBF: Jorge Suárez Briceño (Calarcá)
6,18,30,1250,meta-mesetas,Colombia,Meta,Mesetas,CO50,CO50330,Meta,Mesetas,,,2280.62,11873,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,2,EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | EMC: Frente Primero EMBF: Jorge Suárez Briceño & Frente Gaitán Gutiérrez,EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | EMC: Frente Primero EMBF: Jorge Suárez Briceño & Frente Gaitán Gutiérrez,EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | EMC: Frente Primero EMBF: Jorge Suárez Briceño & Frente Gaitán Gutiérrez
6,18,30,1229,meta-puerto_concordia,Colombia,Meta,Puerto Concordia,CO50,CO50450,Meta,Puerto Concordia,,,1242.23,8729,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,2,EMBF: Jorge Suárez Briceño & Frente John Linares (Calarcá) | EMC: Frente 10 (Martín Villa),EMBF: Jorge Suárez Briceño & Frente John Linares (Calarcá) | EMC: Frente 10 (Martín Villa),EMBF: Jorge Suárez Briceño & Frente John Linares (Calarcá) | EMC: Frente 10 (Martín Villa)
6,18,30,1231,meta-puerto_gaitan,Colombia,Meta,Puerto Gaitán,CO50,CO50568,Meta,Puerto Gaitán,,,17217.98,54636,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,2,"EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC), frente de guerra Gonzalo Oquendo","EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC), frente de guerra Gonzalo Oquendo","EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC), Gonzalo Oquendo front"
6,18,30,1251,meta-puerto_lleras,Colombia,Meta,Puerto Lleras,CO50,CO50577,Meta,Puerto Lleras,,,2535.2,10723,SI,NO,SI,SI,NO,NO,SI,NO,NO,NO,NO,NO,3,EMBF: Jorge Suárez Briceño & Frente John Linares (Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán (incursiones esporádicas),EMBF: Jorge Suárez Briceño & Frente John Linares (Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán (incursiones esporádicas),EMBF: Jorge Suárez Briceño & Frente John Linares (Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán (incursiones esporádicas)
6,18,30,1405,meta-puerto_lopez,Colombia,Meta,Puerto López,CO50,CO50573,Meta,Puerto López,,,6908.85,32366,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,2,EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) y su frente de guerra es Gonzalo Oquendo,"EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC), frente de guerra Gonzalo Oquendo","EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC), Gonzalo Oquendo front"
6,18,30,1248,meta-puerto_rico,Colombia,Meta,Puerto Rico,CO50,CO50590,Meta,Puerto Rico,,,3427.18,13545,SI,NO,SI,SI,NO,NO,SI,NO,NO,NO,NO,NO,3,"EMBF: Jorge Suárez Briceño, Frente John Linares & Frente Marco Aurelio Buendía(Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán (incursiones esporádicas)","EMBF: Jorge Suárez Briceño, Frente John Linares & Frente Marco Aurelio Buendía(Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán (incursiones esporádicas)","EMBF: Jorge Suárez Briceño, Frente John Linares & Frente Marco Aurelio Buendía(Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán (incursiones esporádicas)"
6,18,30,1402,meta-restrepo,Colombia,Meta,Restrepo,CO50,CO50606,Meta,Restrepo,,,365.07,21525,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente 10 (Martín Villa),EMC: Frente 10 (Martín Villa),EMC: Frente 10 (Martín Villa)
6,18,30,1409,meta-san_carlos_de_guaroa,Colombia,Meta,San Carlos de Guaroa,CO50,CO50680,Meta,San Carlos de Guaroa,,,807.63,14694,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente 10 (Martín Villa),EMC: Frente 10 (Martín Villa),EMC: Frente 10 (Martín Villa)
6,18,30,1252,meta-san_juan_de_arama,Colombia,Meta,San Juan de Arama,CO50,CO50683,Meta,San Juan de Arama,,,1169.07,9469,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,2,EMC: Frente 10 (Martín Villa) EMBF: Frente Gaitán Gutiérrez,EMC: Frente 10 (Martín Villa) EMBF: Frente Gaitán Gutiérrez,EMC: Frente 10 (Martín Villa) EMBF: Frente Gaitán Gutiérrez
6,18,30,1242,meta-san_martin,Colombia,Meta,San Martín,CO50,CO50689,Meta,San Martín,,,5931.22,28448,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente 10 (Martín Villa),EMC: Frente 10 (Martín Villa),EMC: Frente 10 (Martín Villa)
6,18,30,1249,meta-uribe,Colombia,Meta,Uribe,CO50,CO50370,Meta,Uribe,,,6436.91,9736,SI,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,SI,3,EMBF: Jorge Suárez Briceño & Frente Ever Castro (Calarcá) | EMC: Frente 10 (Martín Villa) | Frente Ever Castro,EMBF: Jorge Suárez Briceño & Frente Ever Castro (Calarcá) | EMC: Frente 10 (Martín Villa) | Frente Ever Castro,EMBF: Jorge Suárez Briceño & Frente Ever Castro (Calarcá) | EMC: Frente 10 (Martín Villa) | Frente Ever Castro
6,18,30,1407,meta-villavicencio,Colombia,Meta,Villavicencio,CO50,CO50001,Meta,Villavicencio,,,1285.73,584389,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,30,886,meta-vistahermosa,Colombia,Meta,Vistahermosa,CO50,CO50711,Meta,Vistahermosa,,,4818.89,18494,SI,NO,SI,SI,NO,NO,SI,NO,NO,NO,NO,NO,3,"EMBF: Jorge Suárez Briceño, Frente John Linares & Frente Marco Aurelio Buendía (Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán","EMBF: Jorge Suárez Briceño, Frente John Linares & Frente Marco Aurelio Buendía (Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán","EMBF: Jorge Suárez Briceño, Frente John Linares & Frente Marco Aurelio Buendía (Calarcá) | EMC: Frente 10 (Martín Villa) | Segunda Marquetalia con el Frente Iván Merchán"
6,18,30,1319,putumayo-mocoa,Colombia,Putumayo,Mocoa,CO86,CO86001,Putumayo,Mocoa,,,1301.92,67093,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,1,,,
6,18,30,1262,putumayo-orito,Colombia,Putumayo,Orito,CO86,CO86320,Putumayo,Orito,,,1934.5,39069,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,1,Comandos de la Frontera,Comandos de la Frontera,Comandos de la Frontera
6,18,30,1268,putumayo-puerto_asis,Colombia,Putumayo,Puerto Asís,CO86,CO86568,Putumayo,Puerto Asís,,,2814.73,72516,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,1,Comandos de la Frontera,Comandos de la Frontera,Comandos de la Frontera
6,18,30,1266,putumayo-puerto_caicedo,Colombia,Putumayo,Puerto Caicedo,CO86,CO86569,Putumayo,Puerto Caicedo,,,924.82,17484,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,1,Comandos de la Frontera,Comandos de la Frontera,Comandos de la Frontera
6,18,30,1267,putumayo-puerto_guzman,Colombia,Putumayo,Puerto Guzmán,CO86,CO86571,Putumayo,Puerto Guzmán,,,4571.92,42038,SI,NO,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,3,Comandos de la Frontera | EMBF: Frente Raúl Reyes | EMC: Carolina Ramírez,Comandos de la Frontera | EMBF: Frente Raúl Reyes | EMC: Carolina Ramírez,Comandos de la Frontera | EMBF: Frente Raúl Reyes | EMC: Carolina Ramírez
6,18,30,881,putumayo-puerto_leguizamo,Colombia,Putumayo,Puerto Leguízamo,CO86,CO86573,Putumayo,Puerto Leguízamo,,,10902.73,37304,SI,NO,SI,SI,NO,SI,NO,NO,NO,NO,NO,NO,3,Comandos de la Frontera | EMBF: Jorge Suárez Briceño & Frente Raúl Reyes (Calarcá) | EMC: Carolina Ramírez | EMC: Bloque Amazonas (Iván Mordisco),Comandos de la Frontera | EMBF: Jorge Suárez Briceño & Frente Raúl Reyes (Calarcá) | EMC: Carolina Ramírez | EMC: Bloque Amazonas (Iván Mordisco),Comandos de la Frontera | EMBF: Jorge Suárez Briceño & Frente Raúl Reyes (Calarcá) | EMC: Carolina Ramírez | EMC: Bloque Amazonas (Iván Mordisco)
6,18,30,1399,putumayo-san_francisco,Colombia,Putumayo,San Francisco,CO86,CO86755,Putumayo,San Francisco,,,406.4,5660,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,30,1332,putumayo-san_miguel,Colombia,Putumayo,San Miguel,CO86,CO86757,Putumayo,San Miguel,,,378.84,19661,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,1,Comandos de la Frontera,Comandos de la Frontera,Comandos de la Frontera
6,18,30,1398,putumayo-santiago,Colombia,Putumayo,Santiago,CO86,CO86760,Putumayo,Santiago,,,341.03,7298,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,30,1333,putumayo-valle_del_guamuez,Colombia,Putumayo,Valle del Guamuez,CO86,CO86865,Putumayo,Valle del Guamuez,,,813.19,34728,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,1,Comandos de la Frontera,Comandos de la Frontera,Comandos de la Frontera
6,18,30,1264,putumayo-villagarzon,Colombia,Putumayo,Villagarzón,CO86,CO86885,Putumayo,Villagarzón,,,1393.92,25870,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,1,,,
6,18,30,875,vaupes-caruru,Colombia,Vaupés,Carurú,CO97,CO97161,Vaupés,Carurú,,,6353.72,3030,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente Primero Armando Ríos | EMC: Frente 44,EMC: Frente Primero Armando Ríos | EMC: Frente 44,EMC: Frente Primero Armando Ríos | EMC: Frente 44
6,18,30,877,vaupes-mitu,Colombia,Vaupés,Mitú,CO97,CO97001,Vaupés,Mitú,,,16148.79,32040,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos
6,18,30,880,vaupes-pacoa,Colombia,Vaupés,Pacoa,CO97,CO97511,Vaupés,Pacoa,,,13949.8,4279,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos
6,18,30,876,vaupes-papunahua,Colombia,Vaupés,Papunahua,CO97,CO97777,Vaupés,Papunahua,,,5531.65,763,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos
6,18,31,903,vaupes-taraira,Colombia,Vaupés,Taraira,CO97,CO97666,Vaupés,Taraira,,,6475.51,2918,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos
6,18,30,905,vaupes-yavarate,Colombia,Vaupés,Yavaraté,CO97,CO97889,Vaupés,Yavaraté,,,4631.95,1112,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,1,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos,EMC: Frente Primero Armando Ríos
6,18,30,1239,vichada-cumaribo,Colombia,Vichada,Cumaribo,CO99,CO99773,Vichada,Cumaribo,,,65164.35,109555,SI,NO,SI,NO,SI,NO,SI,NO,NO,NO,NO,SI,4,ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Mayor Central (EMC) -- sur del departamento del Putumayo - Chupave y Puerto Príncipe | Ejército Gaitanista de Colombia (EGC) | ERPAC | Segunda Marquetalia,ELN através da Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Mayor Central (EMC) -- sul do departamento de Putumayo - Chupave e Puerto Príncipe | Ejército Gaitanista de Colombia (EGC) | ERPAC | Segunda Marquetalia,ELN através da Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Mayor Central (EMC) -- southern Putumayo - Chupave and Puerto Príncipe | Ejército Gaitanista de Colombia (EGC) | ERPAC | Segunda Marquetalia
6,18,30,1406,vichada-la_primavera,Colombia,Vichada,La Primavera,CO99,CO99524,Vichada,La Primavera,,,18250.68,10672,SI,NO,SI,NO,SI,NO,SI,NO,NO,NO,NO,SI,4,ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia a través del Frente 53 (Edison Romaña),ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia através da Frente 53 (Edison Romaña),ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia through Frente 53 (Edison Romaña)
6,18,30,1241,vichada-puerto_carreno,Colombia,Vichada,Puerto Carreño,CO99,CO99001,Vichada,Puerto Carreño,,,12074.39,24341,SI,NO,SI,NO,SI,NO,SI,NO,NO,NO,NO,SI,4,ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia a través del Frente 53 (Edison Romaña),ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia através da Frente 53 (Edison Romaña),ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia through Frente 53 (Edison Romaña)
6,18,30,1404,vichada-santa_rosalia,Colombia,Vichada,Santa Rosalía,CO99,CO99624,Vichada,Santa Rosalía,,,3884.35,4170,SI,NO,SI,NO,SI,NO,SI,NO,NO,NO,NO,SI,4,ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia a través del Frente 53 (Edison Romaña),ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia através da Frente 53 (Edison Romaña),ELN a través del Frente Jorge Daniel Perez Carrero | EMC: Bloque Amazonas (Iván Mordisco) | EMC: Frente 10 (Martín Villa) | Ejército Gaitanista de Colombia (EGC) | Segunda Marquetalia through Frente 53 (Edison Romaña)
6,16,32,1293,morona_santiago-gualaquiza,Ecuador,Morona Santiago,Gualaquiza,EC14,EC1402,Morona Santiago,Gualaquiza,,,2189.46,17162,SI,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,SI,3,Comandos de la Frontera | Los Lobos,Comandos de la Frontera | Los Lobos,Comandos de la Frontera | Los Lobos
6,18,32,1365,morona_santiago-huamboya,Ecuador,Morona Santiago,Huamboya,EC14,EC1407,Morona Santiago,Huamboya,,,663.25,8466,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,17,32,1296,morona_santiago-limon_indanza,Ecuador,Morona Santiago,Limon Indanza,EC14,EC1403,Morona Santiago,Limon Indanza,,,1803.47,9722,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,18,32,1280,morona_santiago-logrono,Ecuador,Morona Santiago,Logroño,EC14,EC1410,Morona Santiago,Logroño,,,1169.29,5723,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,17,32,1283,morona_santiago-morona,Ecuador,Morona Santiago,Morona,EC14,EC1401,Morona Santiago,Morona,,,4647.07,41155,SI,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,SI,3,Los Choneros | Los Lobos,Los Choneros | Los Lobos,Los Choneros | Los Lobos
6,18,32,1370,morona_santiago-pablo_sexto,Ecuador,Morona Santiago,Pablo Sexto,EC14,EC1411,Morona Santiago,Pablo Sexto,,,1387.27,1823,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,18,32,1368,morona_santiago-palora,Ecuador,Morona Santiago,Palora,EC14,EC1404,Morona Santiago,Palora,,,1453.93,6936,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,17,32,1294,morona_santiago-san_juan_bosco,Ecuador,Morona Santiago,San Juan Bosco,EC14,EC1408,Morona Santiago,San Juan Bosco,,,1049.04,3908,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,17,32,1281,morona_santiago-santiago,Ecuador,Morona Santiago,Santiago,EC14,EC1405,Morona Santiago,Santiago,,,1415.92,9295,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,18,32,1284,morona_santiago-sucua,Ecuador,Morona Santiago,Sucua,EC14,EC1406,Morona Santiago,Sucua,,,891.9,18318,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,2,Los Lobos,Los Lobos,Los Lobos
6,18,32,1372,morona_santiago-taisha,Ecuador,Morona Santiago,Taisha,EC14,EC1409,Morona Santiago,Taisha,,,6140.88,18437,SI,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,SI,3,Los Choneros | Los Lobos,Los Choneros | Los Lobos,Los Choneros | Los Lobos
6,18,32,1297,morona_santiago-tiwintza,Ecuador,Morona Santiago,Tiwintza,EC14,EC1412,Morona Santiago,Tiwintza,,,1169.55,6995,SI,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,SI,3,Los Choneros | Los Lobos,Los Choneros | Los Lobos,Los Choneros | Los Lobos
6,18,32,1336,napo-archidona,Ecuador,Napo,Archidona,EC15,EC1503,Napo,Archidona,,,3021.79,24969,SI,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,2,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera
6,18,32,1369,napo-carlos_julio_arosemena_tola,Ecuador,Napo,Carlos Julio Arosemena Tola,EC15,EC1509,Napo,Carlos Julio Arosemena Tola,,,501.2,3664,SI,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,2,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera
6,18,30,1337,napo-el_chaco,Ecuador,Napo,El Chaco,EC15,EC1504,Napo,El Chaco,,,3492.22,7960,SI,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,2,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera
6,18,32,1343,napo-quijos,Ecuador,Napo,Quijos,EC15,EC1507,Napo,Quijos,,,1585.24,6224,SI,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,2,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera
6,18,32,1344,napo-tena,Ecuador,Napo,Tena,EC15,EC1501,Napo,Tena,,,3912.81,60880,SI,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,2,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera,Los Lobos | Comandos de la Frontera
6,18,32,1335,orellana-aguarico,Ecuador,Orellana,Aguarico,EC22,EC2202,Orellana,Aguarico,,,11161.68,4847,SI,NO,NO,NO,NO,SI,NO,SI,SI,NO,NO,SI,4,Comandos de la Frontera | Los Choneros | Los Lobos,Comandos de la Frontera | Los Choneros | Los Lobos,Comandos de la Frontera | Los Choneros | Los Lobos
6,18,31,1329,orellana-la_joya_de_los_sachas,Ecuador,Orellana,La Joya De Los Sachas,EC22,EC2203,Orellana,La Joya de los Sachas,,,1196.87,37591,SI,NO,NO,NO,NO,SI,NO,SI,SI,NO,NO,SI,4,Comandos de la Frontera | Los Choneros | Los Lobos,Comandos de la Frontera | Los Choneros | Los Lobos,Comandos de la Frontera | Los Choneros | Los Lobos
